典籍編號,典籍名稱,卷數,作譯者,type
X1435,無異元來禪師廣錄,33,(法孫)弘瀚彙編、弘裕同集,text
X1436,博山無異大禪語錄集要,1,(首座)成正錄,text
X1437,永覺元賢禪師廣錄,30,(嗣法)道霈重編,text
X1438,為霖道霈禪師秉拂語錄,2,(書記)太靖錄,text
X1439,為霖道霈禪師餐香錄,2,(書記)太泉錄,text
X1440,為霖道霈禪師還山錄,4,(侍者)興燈．心亮．法雲．性朗 錄,text
X1441,為霖禪師雲山法會錄,1,(弟子)謝大材．潘道靖．黃大廣 同錄,text
X1442,為霖禪師旅泊菴稿,4,(弟子)太泉．等純．興燈．心亮．淨煥 錄,text
X1443,宗寶道獨禪師語錄,6,(法孫)今釋重編,text
X1444,湛然圓澄禪師語錄,8,(門人)明凡錄　丁元公．祁駿隹 編,text
X1445,玄沙師備禪師廣錄,3,(參學)智嚴集,text
X1446,玄沙師備禪師語錄,3,明 林弘衍編次,text
X1447,薦福承古禪師語錄,1,(門人)文智編,text
X1448,法昌倚遇禪師語錄,1,(小師)宗密錄,text
X1449,吳山淨端禪師語錄,2,(法孫)師皎重編,text
X1450,慧林宗本禪師別錄,1,(嗣法)慧辯錄,text
X1451,慈受懷深禪師廣錄,4,(侍者)善清．善隨．宗先．普紹 編,text
X1452,紫柏尊者全集,29,明 德清閱,text
X1453,紫柏尊者別集,4,明 錢謙益纂閱,text
X1454,雲谷和尚語錄,2,(參學)宗敬．道傑．惟能．宗㞧．祖祿 編,text
X1455,聖箭堂述古,1,清 道霈述,text
X1456,憨山老人夢遊集,52,(侍者)福善日錄 (門人)通炯編輯,text
X1457,雲門麥浪懷禪師宗門設難,1,明 許元釗錄,text
X1458,宗門寶積錄（序．凡例．目錄）,1,清 本晳輯,text
X1464,三時繫念佛事,1,宋 延壽述,text
X1465,三時繫念儀範,1,宋 延壽述,text
X1466,無量壽佛讚註,1,宋 元照撰　戒度注,text
X1467,禮念彌陀道場懺法,10,元 王子成集,text
X1468,西歸行儀,1,清 古崑錄輯,text
X1469,華嚴經海印道場九會請佛儀,1,,text
X1470,華嚴經海印道場懺儀,42,唐 一行慧覺依經錄　宋 普瑞補註　明 讀徹參閱　明 木增訂正　明 正止治定,text
X1471,華嚴清涼國師禮讚文,1,宋 智肱述,text
X1472,華嚴普賢行願修證儀,1,宋 淨源集,text
X1473,華嚴普賢行願修證儀,1,宋 淨源集,text
X1474,華嚴道場起止大略,1,明,text
X1475,圓覺經道場修證儀,18,唐 宗密述,text
X1476,圓覺經道場略本修證儀,1,宋 淨源錄,text
X1477,首楞嚴壇場修證儀,1,宋 淨源編敘,text
X1478,依楞嚴究竟事懺,2,明 禪修述,text
X1479,佛母孔雀尊經科式,1,明,text
X1480,千手千眼大悲心咒行法,1,宋 知禮始集　清 讀體重纂,text
X1481,准提三昧行法,1,明 受登集,text
X1482,准提焚修悉地懺悔玄文,1,清 夏道人集,text
X1483,藥師三昧行法,1,明 受登集,text
X1484,慈悲藥師寶懺,3,清,text
X1485,占察善惡業報經行法,1,明 智旭集,text
X1486,讚禮地藏菩薩懺願儀,1,明 智旭述,text
X1487,慈悲地藏菩薩懺法,3,清,text
X1488,得遇龍華修證懺儀,4,明 如惺撰,text
X1489,吳中石佛相好懺儀,1,明 傳燈集,text
X1490,舍利懺法,1,清 繼僧著,text
X1491,禮舍利塔儀式,1,清 弘贊編,text
X1492,禮佛儀式,1,清 弘贊編,text
X1493,供諸天科儀,1,清 弘贊集,text
X1494,金剛經科儀,1,清 建基錄,text
X1495,慈悲道場水懺法隨聞錄,3,清 智證錄,text
X1496,慈悲道場水懺法科註,3,清 西宗集註,text
X1497,法界聖凡水陸勝會修齋儀軌,6,宋 志磐謹撰　明 袾宏重訂,text
X1498,法界聖凡水陸大齋普利道場性相通論,9,清 咫觀述,text
X1499,法界聖凡水陸大齋法輪寶懺,10,清 咫觀記,text
X1500,蘭盆獻供儀,1,宋 元照重集,text
X1501,釋迦如來降生禮讚文,1,宋 仁岳撰,text
X1504,南山祖師禮讚文,1,宋 智圓述,text
X1505,南山祖師禮讚文,1,宋 仁岳述,text
X1506,南山祖師禮讚文,1,宋 允堪述,text
X1507,大智律師禮讚文,1,宋 則安述,text
X1508,釋迦如來成道記,1,唐 王勃撰,text
X1509,釋迦如來成道記註,2,唐 道誠註,text
X1510,釋迦如來行蹟頌,2,元 無寄撰集,text
X1511,釋迦如來應化錄,2,明 寶成編集,text
X1512,隆興編年通論,29,宋 祖琇撰,text
X1513,釋門正統,8,宋 宗鑑集,text
X1515,續佛祖統紀,2,,text
X1516,釋氏通鑑,12,宋 本覺編集,text
X1517,歷朝釋氏資鑑,12,元 熙仲集,text
X1521,(古今圖書集成)釋教部彙考,7,,text
X1522,新修科分六學僧傳,30,元 曇噩述,text
X1523,名僧傳抄,1,梁 寶唱撰,text
X1524,補續高僧傳,26,明 明河撰,text
X1526,武林西湖高僧事略,1,宋 元敬．元復同述,text
X1527,續武林西湖高僧事略,1,明 袾宏輯,text
X1530,法界宗五祖略記,1,清 續法輯,text
X1532,華嚴經感應略記,1,明 袾宏輯錄,text
X1533,華嚴感應緣起傳,1,清 弘璧輯,text
X1534,華嚴經持驗記,1,清 周克復纂,text
X1535,智者大師別傳註,2,宋 曇照註,text
X1539,法華靈驗傳,2,明 了圓錄,text
X1540,法華經顯應錄,2,宋 宗曉編,text
X1541,法華經持驗記,2,清 周克復纂,text
X1542,觀音經持驗記,2,清 周克復集,text
X1543,東林十八高賢傳,1,,text
X1546,新修往生傳,3,宋 王古輯撰,text
X1547,諸上善人詠,1,明 道衍撰,text
X1549,淨土聖賢錄,9,清 彭希涑述,text
X1550,淨土聖賢錄續編,4,清 胡𤥻述,text
X1551,西舫彙征,2,清 瑞璋輯,text
X1552,修西聞見錄,7,清 咫觀輯,text
X1553,天聖廣燈錄,30,宋 李遵勗勅編,text
X1554,五家正宗贊,4,宋 紹曇記,text
X1555,建中靖國續燈錄目錄,3,宋 惟白集,text
X1556,建中靖國續燈錄,30,宋 惟白集,text
X1557,聯燈會要,30,宋 悟明集,text
X1558,嘉泰普燈錄總目錄,3,宋 正受編,text
X1559,嘉泰普燈錄,30,宋 正受編,text
X1560,禪林僧寶傳,30,宋 惠洪撰,text
X1561,僧寶正續傳,7,宋 祖琇撰,text
X1562,南宋元明禪林僧寶傳,15,清 自融撰　性磊補輯,text
X1563,大光明藏,3,宋 寶曇述,text
X1564,五燈會元目錄,2,宋 普濟集,text
X1565,五燈會元,20,宋 普濟集,text
X1566,五燈會元續略,4,明 淨柱輯,text
X1567,五燈嚴統目錄,2,明 通容集,text
X1568,五燈嚴統,25,明 通容集,text
X1569,五燈嚴統解惑編,1,明 通容述,text
X1570,五燈全書目錄,16,清 超永編輯,text
X1571,五燈全書,120,清 超永編輯,text
X1572,續傳燈錄目錄,3,,text
X1574,增集續傳燈錄,6,明 文琇集,text
X1576,雪堂行拾遺錄,1,宋 道行編,text
X1577,羅湖野錄,2,宋 曉瑩集,text
X1578,指月錄,32,明 瞿汝稷集,text
X1579,續指月錄,20,清 聶先編輯,text
X1580,教外別傳,16,明 黎眉等編,text
X1581,皇明名僧輯略,1,明 袾宏輯,text
X1582,續燈正統目錄,1,清 性統編集,text
X1583,續燈正統,42,清 性統編集,text
X1584,續燈存稿目錄,1,,text
X1585,續燈存稿,12,明 通問編定　施沛彙集,text
X1586,正源略集目錄,1,"",text
X1587,正源略集,15,清 際源．了貞輯　達珍編,text
X1588,正源略集補遺,1,清 達珍編,text
X1589,錦江禪燈目錄,1,清 通醉輯,text
X1590,錦江禪燈,20,清 通醉輯,text
X1591,黔南會燈錄,8,清 如純輯,text
X1592,揞黑豆集,8,清 心圓拈別　火蓮集梓,text
X1593,禪宗正脉,10,明 如巹集,text
X1594,佛祖綱目,41,明 朱時恩著,text
X1595,佛祖正傳古今捷錄,1,清 果性集,text
X1596,南嶽單傳記,1,清 弘儲表,text
X1597,定應大師布袋和尚傳,2,曇噩撰,text
X1598,曹溪大師別傳,1,,text
X1599,永明道蹟,1,明 大壑輯,text
X1600,宗統編年,32,清 紀蔭編纂,text
X1601,禪燈世譜,9,明 道忞編修　吳侗集,text
X1602,佛祖宗派世譜,1,清 悟進編輯,text
X1603,緇門世譜,1,清 明喜撰輯,text
X1604,法門鋤宄,1,清 淨符著,text
X1605,繼燈錄,6,明 元賢輯,text
X1606,建州弘釋錄,2,明 元賢集,text
X1607,居士分燈錄,2,明 朱時恩輯,text
X1608,八十八祖道影傳贊,4,明 德清述　高承埏補,text
X1609,普陀列祖錄,1,清 通旭集,text
X1610,雲臥紀譚,2,宋 曉瑩錄,text
X1611,叢林盛事,2,宋 道融撰,text
X1612,人天寶鑑,1,宋 曇秀輯,text
X1613,枯崖漫錄,3,宋 圓悟錄,text
X1614,禪苑蒙求瑤林,3,金 志明撰　元 德諫注,text
X1615,禪苑蒙求拾遺,1,,text
X1616,山菴雜錄,2,明 無溫錄,text
X1617,正宗心印後續聯芳,1,明 善燦著,text
X1618,祖庭指南,2,清 徐昌治編述,text
X1619,先覺集,1,明 陶明潛輯,text
X1620,先覺宗乘,5,清 圓信較定　郭凝之彙編,text
X1621,優婆夷志,1,清 圓信較定　郭凝之彙編,text
X1622,朝鮮禪教考,1,朝鮮 朴永善輯,text
X1623,釋氏蒙求,2,靈操撰,text
X1624,林間錄,2,宋 慧洪集,text
X1625,林間錄後集,1,宋 慧洪集,text
X1626,高僧摘要,4,清 徐昌治編輯,text
X1627,緇門崇行錄,1,明 袾宏輯,text
X1628,佛法金湯編,16,明 心泰編,text
X1629,金剛般若經集驗記,3,唐 孟獻忠撰,text
X1630,金剛經鳩異,1,唐 段成式撰,text
X1631,金剛經受持感應錄,2,,text
X1632,金剛經感應傳,1,,text
X1633,金剛經新異錄,1,明 王起隆輯著,text
X1634,金剛經靈驗傳,3,日本 淨慧集,text
X1635,金剛經持驗記,2,清 周克復纂,text
X1636,金剛經感應分類輯要,1,清 王澤泩編集,text
X1638,地藏菩薩像靈驗記,1,宋 常謹集,text
X1640,心性罪福因緣集,3,宋 智覺注,text
X1641,見聞錄,1,明 智旭隨筆,text
X1642,現果隨錄,4,明 戒顯筆記,text
X1643,兜率龜鏡集,3,清 弘贊輯,text
X1644,觀音慈林集,3,清 弘贊輯,text
X1645,六道集,5,清 弘贊輯,text
X1646,居士傳,56,清 彭際清述,text
X1648,冥報記輯書,7,日本 佐佐木憲德輯,text
X1649,名公法喜志,4,明 夏樹芳輯,text
X1651,玄奘三藏師資傳叢書,2,日本 佐伯定胤．中野達慧共編,text
X1654,惠果和尚行狀,1,,text
X1655,得依釋序文緣起,1,日本 慧堅撰,text
X1656,伯亭大師傳記總帙,1,,text
X1657,善女人傳,2,清 彭際清述,text
X1658,重編諸天傳,2,宋 行霆述,text
X1660,(古今圖書集成)神異典二氏部彙考,2,,text
X1661,(古今圖書集成)神異典釋教部紀事,2,,text
X1666,佛祖心燈,1,,text
X1667,宗教律諸宗演派,1,清 守一重編,text
X1668,西藏剌麻溯源,1,清 守一編輯,text
X1671,東國僧尼錄,1,,text
Y0001,般若經講記,3,民國 釋印順著,text
Y0002,寶積經講記,2,民國 釋印順著,text
Y0003,勝鬘經講記,2,民國 釋印順著,text
Y0004,藥師經講記,2,民國 釋印順著,text
Y0005,中觀論頌講記,2,民國 釋印順著,text
Y0006,攝大乘論講記,2,民國 釋印順著,text
Y0007,大乘起信論講記,2,民國 釋印順著,text
Y0008,佛法概論,20,民國 釋印順著,text
Y0009,中觀今論,12,民國 釋印順著,text
Y0010,唯識學探源,2,民國 釋印順著,text
Y0011,性空學探源,3,民國 釋印順著,text
Y0012,成佛之道,5,民國 釋印順著,text
Y0013,太虛大師年譜,2,民國 釋印順著,text
Y0014,佛在人間,14,民國 釋印順著,text
Y0015,學佛三要,11,民國 釋印順著,text
Y0016,以佛法研究佛法,12,民國 釋印順著,text
Y0017,淨土與禪,6,民國 釋印順著,text
Y0018,青年的佛教,4,民國 釋印順著,text
Y0019,我之宗教觀,8,民國 釋印順著,text
Y0020,無諍之辯,11,民國 釋印順著,text
Y0021,教制教典與教學,14,民國 釋印順著,text
Y0022,佛教史地考論,20,民國 釋印順著,text
Y0023,華雨香雲,39,民國 釋印順著,text
Y0024,佛法是救世之光,43,民國 釋印順著,text
Y0025,華雨集（一）,5,民國 釋印順著,text
Y0026,華雨集（二）,2,民國 釋印順著,text
Y0027,華雨集（三）,7,民國 釋印順著,text
Y0028,華雨集（四）,11,民國 釋印順著,text
Y0029,華雨集（五）,43,民國 釋印順著,text
Y0030,雜阿含經論會編（中）,7,民國 釋印順著,text
Y0031,印度之佛教,18,民國 釋印順著,text
Y0032,印度佛教思想史,10,民國 釋印順著,text
Y0033,原始佛教聖典之集成,12,民國 釋印順著,text
Y0034,說一切有部為主的論書與論師之研究,14,民國 釋印順著,text
Y0035,初期大乘佛教之起源與開展,15,民國 釋印順著,text
Y0036,空之探究,4,民國 釋印順著,text
Y0037,如來藏之研究,8,民國 釋印順著,text
Y0038,中國禪宗史,9,民國 釋印順著,text
Y0039,平凡的一生（重訂本）,35,民國 釋印順著,text
Y0040,成佛之道（增注本）,5,民國 釋印順著,text
Y0041,永光集,11,民國 釋印順著,text
Y0042,大乘廣五蘊論講記,3,民國 釋印順著,text
ZS0001,正史佛教資料類編,10,杜斗城輯編,text
ZW0001,天竺國菩提達摩禪師論,1,方廣錩整理,text
ZW0002,禪策問答,1,方廣錩整理,text
ZW0003,息諍論,1,達摩禪師作　方廣錩整理,text
ZW0004,八種粗重犯墮,1,馬鳴菩薩造　方廣錩整理,text
ZW0005,天請問經疏,1,沙門文軌撰　李際寧整理,text
ZW0006,《行事鈔》中分門圖錄,1,沙門道宣述　蘇軍整理,text
ZW0007,《阿毗達磨俱舍論實義疏》,1,尊者安惠造　蘇軍整理,text
ZW0008,佛為心王菩薩說頭陀經（附註疏）,1,惠辯禪師註　方廣錩整理,text
ZW0009,佛說孝順子修行成佛經,1,方廣錩整理,text
ZW0010,最妙勝定經,1,方廣錩整理,text
ZW0011,佛說水月光觀音菩薩經,1,方廣錩整理,text
ZW0012,佛說金剛經纂,1,方廣錩整理,text
ZW0013,大方廣華嚴十惡品經,1,徐紹強整理,text
ZW0014a,天公經,1,方廣錩整理,text
ZW0014b,佛說天公經,1,方廣錩整理,text
ZW0014c,天公經,1,方廣錩整理,text
ZW0015a,大般涅槃摩耶夫人品經,1,大德安法師譯　李際寧整理,text
ZW0015b,大般涅槃經佛母品,1,李際寧整理,text
ZW0015c,大般涅槃經佛母品,1,李際寧整理,text
ZW0015d,大般涅槃經佛為摩耶夫人說偈品經,1,李際寧整理,text
ZW0016,關於《禪藏》與敦煌禪籍的若干問題,1,方廣錩,text
ZW0017,七祖法寶記下卷,1,華方田整理,text
ZW0018a,天竺國菩提達摩禪師論,1,方廣錩整理,text
ZW0018b,天竺國菩提達摩禪師論,1,方廣錩整理,text
ZW0019,淨名經集解關中疏卷上,1,沙門道液集　黎明整理,text
ZW0020,法華經文外義,1,李際寧．張曉娟整理,text
ZW0021,諦義證得經,1,古印度 烏瑪斯伐蒂著　方廣錩譯註,text
ZW0022,《瑜伽師地論》披尋記敘,1,韓清淨著　程恭讓整理,text
ZW0023,菩薩總持法,1,上山大峻．袁德領整理,text
ZW0024,大乘起世論,1,方廣錩整理,text
ZW0025,淨名經集解關中疏卷下,1,沙門道液述　黎明整理,text
ZW0026,因緣心論頌,1,龍猛菩薩作　華方田整理,text
ZW0027,因緣心論釋,1,龍猛菩薩造　華方田整理,text
ZW0028,因緣心釋論開決記,1,華方田整理,text
ZW0029,金剛般若經疏,1,華方田整理,text
ZW0030,瑜伽論卷第十四手記,1,徐紹強整理,text
ZW0031a,佛說觀佛三昧海經本行品第八,1,黃霞整理,text
ZW0031b,佛說相好經,1,黃霞整理,text
ZW0031c,佛說觀佛三昧海藏經本行品第八,1,黃霞整理,text
ZW0031d,佛說相好經,1,黃霞整理,text
ZW0031e,觀佛三昧海經本行品第八,1,黃霞整理,text
ZW0032,《金藏》新資料考,1,李際寧,text
ZW0033,入菩薩行論廣解,10,寂天菩薩造頌　傑操大師註解　隆蓮法師譯,text
ZW0034,大藏佛說守護大千國土經,1,陳明光整理,text
ZW0035,六道輪迴圖偈頌,1,陳明光整理,text
ZW0036,父母恩重經變經文偈頌,1,陳明光整理,text
ZW0037,大方便佛報恩經變經文偈頌,1,陳明光整理,text
ZW0038,三聖御制佛牙贊,1,北宋 太宗．真宗．仁宗撰　陳明光整理,text
ZW0039,觀經變像經文偈頌,1,陳明光整理,text
ZW0040,地獄變經文偈頌,1,陳明光整理,text
ZW0041,佛性問答,1,業露華整理,text
ZW0042,大乘無盡藏法,1,信行撰　方廣錩整理,text
ZW0043a,佛在金棺上囑累經,1,侯旭東整理,text
ZW0043b,如來在金棺囑累清淨莊嚴敬福經,1,侯旭東整理,text
ZW0044,傳善無畏所譯三部密教儀軌出處及年代考,1,陳金華,text
ZW0045,小誦,1,鄧殿臣譯,text
ZW0046,即興自說,1,鄧殿臣譯,text
ZW0047,大隧道本生,1,鄧殿臣譯,text
ZW0048,大念處經,1,鄧殿臣．趙桐譯,text
ZW0049,瑜伽師地開釋分門記,1,徐紹強整理,text
ZW0050,天台教典入藏考,1,方廣錩,text
ZW0051,楞嚴解冤釋結道場儀,8,宋 釋祖照集　趙文煥．侯沖整理,text
ZW0052,地藏慈悲救苦薦福利生道場儀,4,宋 釋元照集　趙文煥．侯沖整理,text
ZW0053,銷釋金剛經科儀,1,宋 釋宗鏡述　侯沖整理,text
ZW0054,廣施無遮道場儀,1,侯沖整理,text
ZW0055,大黑天神道場儀,1,侯沖整理,text
ZW0056,進新譯大方廣佛花嚴經表,1,弘景撰　方廣錩整理,text
ZW0057,雲南阿吒力教經典及其在中國佛教研究中的價值,1,侯沖,text
ZW0058,注心要法門,1,唐 宗密注　方廣錩整理,text
ZW0059a,姚和上金剛五禮一本,1,姚和尚撰　達照整理,text
ZW0059b,金剛五禮,1,姚和尚撰　達照整理,text
ZW0060,金剛禮,1,遼 通理大師集　達照整理,text
ZW0061,護國司南抄,1,沙門玄鑒集　侯沖整理,text
ZW0062,佛說消災延壽藥師灌頂章句儀,6,沙門若愚述　侯沖整理,text
ZW0063,淨度三昧經,3,大內文雄．齊藤隆信整理,text
ZW0064a,地藏菩薩十齋日,1,張總整理,text
ZW0064b,地藏菩薩十齋日,1,張總整理,text
ZW0064c,地藏菩薩十齋日,1,張總整理,text
ZW0064d,地藏菩薩十齋日,1,張總整理,text
ZW0064e,地藏菩薩十齋日,1,張總整理,text
ZW0064f,地藏菩薩十齋日,1,張總整理,text
ZW0064g,地藏菩薩十齋日,1,張總整理,text
ZW0064h,地藏菩薩十齋日,1,張總整理,text
ZW0065,寧夏西夏方塔出土漢文佛典敘錄,1,方廣錩,text
ZW0066,日本佛教目錄學的形成——以《東域傳燈錄》為中心,1,末木文美士,text
ZW0067,華嚴略疏卷第一,1,悟緣　整理,text
ZW0068,如來廣孝十種報恩道場儀,8,南宋 思覺集　趙文煥．侯沖整理,text
ZW0069,二曜金剛合璧,1,通源整理,text
ZW0070,敦煌寺院所藏大藏經概貌,1,方廣錩,text
ZW0071,《慧琳音義》與唐代大藏經,1,方廣錩,text
ZW0072,佛性觀修善法,1,信行撰　西本照真整理,text
ZW0073a,金剛經讚集,1,達照整理,text
ZW0073b,金剛經讚集（擬）,1,達照整理,text
ZW0073c,金剛經讚集（擬）,1,達照整理,text
ZW0073d,金剛經注頌釋,1,達照整理,text
ZW0073e,金剛經頌（擬）,1,達照整理,text
ZW0073f,梁朝傅大士頌金剛經,1,達照整理,text
ZW0073g,梁朝傅大士頌金剛經,1,達照整理,text
ZW0073h,梁朝傅大士夾頌金剛經,1,達照整理,text
ZW0074,寶髻大王菩薩本緣,1,任遠譯,text
ZW0075,寶髻本緣,1,克什曼德拉原著　任遠譯,text
ZW0076,三階教文獻綜述,1,西本照真,text
ZW0077,關於江泌女子僧法誦出經,1,方廣錩,text
ZW0078,三自性論,1,印度 世親著　金克木譯,text
ZW0079,因相輪抉擇,1,印度 陳那著　韓鏡清初譯　釋剛曉校訂註釋,text
